,gameTime,label,position,team,visibility,url_local
2125,1 - 08:15,PASS,495480,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2126,1 - 08:16,DRIVE,496480,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2127,1 - 08:17,PASS,497320,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2128,1 - 08:19,DRIVE,499120,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2129,1 - 08:20,PASS,500320,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2130,1 - 08:21,DRIVE,501400,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2131,1 - 08:21,PASS,501880,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2132,1 - 08:23,DRIVE,503240,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2133,1 - 08:24,PASS,504800,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2134,1 - 08:25,PASS,505760,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2135,1 - 08:27,PASS,507520,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2136,1 - 08:30,DRIVE,510800,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2137,1 - 08:32,HIGH PASS,512720,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2138,1 - 08:35,HEADER,515680,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2139,1 - 08:37,PASS,517280,away,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2140,1 - 08:39,DRIVE,519760,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2141,1 - 08:43,PASS,523040,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2142,1 - 08:43,PASS,523680,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2143,1 - 08:44,PASS,524960,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2144,1 - 08:46,DRIVE,526240,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2145,1 - 08:49,PASS,529480,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2146,1 - 08:50,PASS,530640,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2147,1 - 08:51,DRIVE,531200,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2148,1 - 08:52,PASS,532800,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2149,1 - 08:53,PASS,533720,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2150,1 - 08:54,DRIVE,534240,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2151,1 - 08:55,PASS,535240,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2152,1 - 08:55,BALL PLAYER BLOCK,535840,away,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2153,1 - 08:58,PASS,538640,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2154,1 - 08:59,PASS,539640,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2155,1 - 09:01,DRIVE,541200,away,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2156,1 - 09:02,PASS,542400,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2157,1 - 09:05,DRIVE,545560,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2158,1 - 09:07,CROSS,547160,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2159,1 - 09:07,BALL PLAYER BLOCK,547600,away,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2160,1 - 09:09,OUT,549880,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2161,1 - 09:36,THROW IN,576760,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2162,1 - 09:38,DRIVE,578080,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2163,1 - 09:38,CROSS,578720,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2164,1 - 09:39,HEADER,579600,away,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2165,1 - 09:41,PASS,581760,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2166,1 - 09:42,DRIVE,582920,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2167,1 - 09:44,PASS,584560,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2168,1 - 09:45,DRIVE,585440,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2169,1 - 09:46,SHOT,586800,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2170,1 - 09:47,DRIVE,587520,away,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2171,1 - 10:04,HIGH PASS,604920,away,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2172,1 - 10:07,DRIVE,607760,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2173,1 - 10:09,PASS,609360,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2174,1 - 10:10,DRIVE,610440,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2175,1 - 10:12,PASS,612240,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2176,1 - 10:13,DRIVE,613360,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2177,1 - 10:14,PASS,614840,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2178,1 - 10:15,PASS,615440,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2179,1 - 10:16,DRIVE,616160,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2180,1 - 10:17,PASS,617880,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2181,1 - 10:21,PASS,621040,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2182,1 - 10:22,DRIVE,622200,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2183,1 - 10:22,PASS,622960,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2184,1 - 10:24,PASS,624720,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2185,1 - 10:25,DRIVE,625960,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2186,1 - 10:28,PASS,628760,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2187,1 - 10:29,DRIVE,629400,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2188,1 - 10:29,PASS,629960,away,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2189,1 - 10:33,OUT,633760,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2190,1 - 10:43,THROW IN,643320,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2191,1 - 10:44,PASS,644160,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2192,1 - 10:45,DRIVE,645240,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2193,1 - 10:45,PASS,645760,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2194,1 - 10:46,DRIVE,646440,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2195,1 - 10:47,PASS,647680,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2196,1 - 10:48,DRIVE,648520,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2197,1 - 10:49,PASS,649320,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2198,1 - 10:51,DRIVE,651520,away,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2199,1 - 10:52,PASS,652320,away,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2200,1 - 10:53,DRIVE,653600,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2201,1 - 10:58,PASS,658400,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2202,1 - 10:59,DRIVE,659880,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2203,1 - 11:02,PASS,662040,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2204,1 - 11:03,DRIVE,663560,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2205,1 - 11:05,CROSS,665400,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2206,1 - 11:05,BALL PLAYER BLOCK,665800,away,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2207,1 - 11:08,OUT,668800,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2208,1 - 11:57,CROSS,717400,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2209,1 - 12:01,OUT,721960,away,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2210,1 - 12:07,PASS,727120,away,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2211,1 - 12:11,PASS,731120,away,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2212,1 - 12:13,PASS,733040,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2213,1 - 12:15,OUT,735240,away,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2214,1 - 12:25,THROW IN,745000,away,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2215,1 - 12:25,DRIVE,745840,away,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2216,1 - 12:27,PASS,747160,away,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2217,1 - 12:28,DRIVE,748480,away,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2218,1 - 12:29,PASS,749680,away,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2219,1 - 12:30,DRIVE,750600,away,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2220,1 - 12:31,PASS,751040,away,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2221,1 - 12:32,DRIVE,752040,away,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2222,1 - 12:33,PASS,753440,away,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2223,1 - 12:34,HIGH PASS,754840,away,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2224,1 - 12:54,PASS,774680,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2225,1 - 12:56,DRIVE,776480,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2226,1 - 12:59,PASS,779360,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2227,1 - 13:00,DRIVE,780560,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2228,1 - 13:01,PASS,781720,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2229,1 - 13:03,DRIVE,783400,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2230,1 - 13:04,PASS,784440,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2231,1 - 13:05,PASS,785520,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2232,1 - 13:06,DRIVE,786560,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2233,1 - 13:08,PASS,788240,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2234,1 - 13:08,PASS,788840,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2235,1 - 13:55,PASS,835480,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2236,1 - 13:56,HIGH PASS,836560,away,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2237,1 - 14:01,OUT,841280,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2238,1 - 14:04,THROW IN,844680,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2239,1 - 14:05,DRIVE,845720,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2240,1 - 14:07,PASS,847320,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2241,1 - 14:08,DRIVE,848120,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2242,1 - 14:09,PASS,849920,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2243,1 - 14:11,DRIVE,851400,away,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2244,1 - 14:12,HIGH PASS,852600,away,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2245,1 - 14:17,DRIVE,857880,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2246,1 - 14:19,PASS,859560,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2247,1 - 14:21,PASS,861640,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2248,1 - 14:25,PASS,865080,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2249,1 - 14:26,DRIVE,866000,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2250,1 - 14:27,PASS,867200,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2251,1 - 14:30,HIGH PASS,870120,away,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2252,1 - 14:34,DRIVE,874480,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2253,1 - 14:36,PASS,876640,away,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2254,1 - 14:41,OUT,881000,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2255,1 - 14:52,PASS,892720,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2256,1 - 14:54,DRIVE,894200,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2257,1 - 14:55,PASS,895000,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2258,1 - 14:56,DRIVE,896400,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2259,1 - 14:58,PASS,898400,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2260,1 - 14:59,PASS,899520,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2261,1 - 15:01,PASS,901000,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2262,1 - 15:04,DRIVE,904480,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2263,1 - 15:05,HIGH PASS,905600,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2264,1 - 15:08,PASS,908000,away,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2265,1 - 15:10,OUT,910080,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2266,1 - 15:42,CROSS,942440,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2267,1 - 15:49,DRIVE,949320,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2268,1 - 15:55,PASS,955320,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2269,1 - 15:55,BALL PLAYER BLOCK,955840,away,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2270,1 - 15:56,DRIVE,956480,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2271,1 - 15:57,SHOT,957440,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2272,1 - 15:57,PLAYER SUCCESSFUL TACKLE,957720,away,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2273,1 - 16:01,OUT,961440,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2274,1 - 16:23,CROSS,983000,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2275,1 - 16:24,HIGH PASS,984960,away,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2276,1 - 16:28,OUT,988080,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2277,1 - 16:41,THROW IN,1001080,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2278,1 - 16:41,DRIVE,1001880,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2279,1 - 16:44,PASS,1004480,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2280,1 - 16:45,DRIVE,1005600,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2281,1 - 16:46,PASS,1006320,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2282,1 - 16:48,DRIVE,1008040,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2283,1 - 16:50,PASS,1010640,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2284,1 - 16:51,DRIVE,1011680,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2285,1 - 16:53,PASS,1013040,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2286,1 - 16:55,DRIVE,1015960,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2287,1 - 16:56,PASS,1016680,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2288,1 - 16:57,DRIVE,1017720,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2289,1 - 16:59,PASS,1019080,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2290,1 - 17:02,HIGH PASS,1022840,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2291,1 - 17:09,OUT,1029440,away,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2292,1 - 17:34,HIGH PASS,1054520,away,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2293,1 - 17:40,HIGH PASS,1060120,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2294,1 - 17:42,PASS,1062120,away,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2295,1 - 17:44,PASS,1064280,away,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2296,1 - 17:46,PASS,1066160,away,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2297,1 - 17:49,DRIVE,1069440,away,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2298,1 - 17:53,HIGH PASS,1073520,away,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2299,1 - 17:56,HEADER,1076280,away,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2300,1 - 17:57,PASS,1077480,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2301,1 - 18:00,PASS,1080240,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2302,1 - 18:01,DRIVE,1081640,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2303,1 - 18:02,PASS,1082280,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2304,1 - 18:03,PASS,1083200,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2305,1 - 18:04,DRIVE,1084080,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2306,1 - 18:05,HIGH PASS,1085280,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2307,1 - 18:08,HEADER,1088440,away,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2308,1 - 18:10,PASS,1090280,away,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2309,1 - 18:12,DRIVE,1092360,away,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2310,1 - 18:12,HIGH PASS,1092560,away,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2311,1 - 18:14,HEADER,1094200,home,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2312,1 - 18:16,DRIVE,1096600,away,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2313,1 - 18:24,PASS,1104120,away,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
2314,1 - 18:25,DRIVE,1105400,away,visible,england_efl/2019-2020/2019-10-01 - Brentford - Bristol City
